analysis_split,image_id,class_id,native_h,native_w,native_beta0,native_beta1,resized_beta0,resized_beta1,native_foreground_fraction,resized_foreground_fraction,topology_preserved
train,wheaten_terrier_11,36,333,500,2,0,2,0,0.381273273,0.252807617,1
train,wheaten_terrier_152,36,375,500,1,0,1,0,0.296154667,0.221923828,1
train,wheaten_terrier_141,36,375,500,2,0,2,0,0.322608,0.241760254,1
train,wheaten_terrier_113,36,500,375,1,5,1,2,0.172373333,0.128662109,0
train,wheaten_terrier_122,36,492,500,1,0,1,0,0.268939024,0.264038086,1
train,wheaten_terrier_124,36,500,464,1,0,1,0,0.386840517,0.360473633,1
train,wheaten_terrier_130,36,375,500,1,0,1,0,0.491850667,0.368774414,1
train,wheaten_terrier_145,36,375,500,2,2,1,4,0.28848,0.214477539,0
train,wheaten_terrier_106,36,500,333,1,0,1,0,0.639141141,0.424438477,1
train,wheaten_terrier_173,36,500,330,2,0,1,0,0.21050303,0.137268066,0
train,wheaten_terrier_111,36,375,500,1,0,1,1,0.282128,0.211364746,0
train,wheaten_terrier_184,36,500,330,1,0,1,0,0.280030303,0.184875488,1
train,wheaten_terrier_180,36,330,500,2,0,1,0,0.234078788,0.152709961,0
train,wheaten_terrier_108,36,500,333,1,0,1,0,0.687885886,0.457885742,1
train,wheaten_terrier_162,36,375,500,2,0,1,1,0.219829333,0.164367676,0
train,wheaten_terrier_172,36,500,330,2,0,1,0,0.756993939,0.495483398,0
train,wheaten_terrier_174,36,500,375,2,0,2,0,0.244576,0.182434082,1
train,wheaten_terrier_178,36,330,500,3,1,1,0,0.503593939,0.33026123,0
train,wheaten_terrier_103,36,500,333,1,0,1,0,0.788816817,0.523925781,1
train,wheaten_terrier_163,36,500,375,2,0,2,0,0.234330667,0.174499512,1
train,wheaten_terrier_117,36,375,500,1,0,1,0,0.0921653333,0.0689697266,1
train,wheaten_terrier_125,36,375,500,1,0,1,0,0.546656,0.409790039,1
train,wheaten_terrier_133,36,375,500,2,0,1,0,0.260293333,0.195068359,0
train,wheaten_terrier_120,36,348,432,2,1,2,0,0.341149159,0.273254395,0
train,wheaten_terrier_181,36,330,500,2,0,1,0,0.607860606,0.398254395,0
train,wheaten_terrier_187,36,330,500,1,0,1,0,0.468460606,0.305908203,1
train,wheaten_terrier_161,36,375,500,2,0,1,0,0.397621333,0.298034668,0
train,wheaten_terrier_190,36,330,500,2,0,2,2,0.395509091,0.258300781,0
train,wheaten_terrier_189,36,333,500,2,0,1,0,0.210492492,0.137268066,0
train,wheaten_terrier_136,36,375,500,2,0,1,0,0.228469333,0.171813965,0
train,wheaten_terrier_132,36,500,375,2,3,2,1,0.219898667,0.164245605,0
train,wheaten_terrier_182,36,500,330,2,0,1,0,0.265921212,0.175048828,0
train,wheaten_terrier_156,36,375,500,2,0,2,0,0.268384,0.199707031,1
train,wheaten_terrier_135,36,500,375,2,0,2,1,0.553610667,0.413452148,0
train,yorkshire_terrier_169,37,333,500,2,0,2,0,0.161897898,0.107299805,1
train,yorkshire_terrier_156,37,225,300,1,0,1,0,0.480696296,0.360839844,1
train,yorkshire_terrier_164,37,375,500,2,0,1,0,0.40752,0.305603027,0
train,yorkshire_terrier_149,37,225,300,1,0,1,0,0.258562963,0.194152832,1
train,yorkshire_terrier_162,37,375,500,2,0,2,0,0.383765333,0.28729248,1
train,yorkshire_terrier_114,37,225,300,1,0,1,0,0.286014815,0.214538574,1
train,yorkshire_terrier_132,37,225,300,2,0,1,0,0.263081481,0.196044922,0
train,yorkshire_terrier_103,37,500,326,1,1,1,1,0.269398773,0.174560547,1
train,yorkshire_terrier_109,37,471,500,1,0,1,0,0.734738854,0.694396973,1
train,yorkshire_terrier_118,37,300,240,1,0,1,0,0.554041667,0.442321777,1
train,yorkshire_terrier_173,37,375,500,1,0,1,0,0.357722667,0.267333984,1
train,yorkshire_terrier_187,37,334,500,2,0,2,0,0.158844311,0.105651855,1
train,yorkshire_terrier_183,37,500,375,2,0,2,0,0.356421333,0.267150879,1
train,yorkshire_terrier_159,37,375,500,2,0,1,0,0.23616,0.176574707,0
train,yorkshire_terrier_11,37,373,499,1,0,1,0,0.341035959,0.25604248,1
train,yorkshire_terrier_123,37,225,300,1,0,1,0,0.300651852,0.225952148,1
train,yorkshire_terrier_141,37,300,214,1,0,1,0,0.325031153,0.232299805,1
train,yorkshire_terrier_179,37,375,500,2,0,1,0,0.410272,0.305175781,0
train,yorkshire_terrier_150,37,199,300,1,0,1,0,0.124706868,0.0825195312,1
train,yorkshire_terrier_171,37,375,500,2,0,1,0,0.205504,0.153259277,0
train,yorkshire_terrier_180,37,500,375,2,0,2,0,0.389866667,0.292053223,1
train,yorkshire_terrier_190,37,500,406,2,0,1,0,0.443546798,0.358703613,0
train,yorkshire_terrier_116,37,247,300,1,0,1,0,0.619703104,0.508361816,1
train,yorkshire_terrier_133,37,225,300,2,0,2,0,0.338474074,0.252441406,1
train,yorkshire_terrier_131,37,191,300,1,2,1,3,0.421396161,0.266601562,0
train,yorkshire_terrier_14,37,500,356,1,2,1,1,0.340151685,0.242004395,0
train,yorkshire_terrier_152,37,201,300,2,0,2,0,0.317180763,0.213195801,1
train,yorkshire_terrier_110,37,500,378,1,0,1,0,0.335301587,0.253479004,1
train,yorkshire_terrier_161,37,333,500,2,0,1,0,0.401243243,0.266357422,0
train,yorkshire_terrier_146,37,225,300,2,0,1,0,0.221125926,0.163757324,0
train,yorkshire_terrier_155,37,225,300,1,0,1,0,0.359748148,0.269897461,1
train,yorkshire_terrier_163,37,375,500,2,0,1,0,0.3396,0.253479004,0
train,yorkshire_terrier_121,37,300,225,1,0,1,0,0.470088889,0.352600098,1
train,yorkshire_terrier_135,37,225,300,2,0,1,0,0.231985185,0.172302246,0
train,yorkshire_terrier_129,37,225,300,1,0,1,0,0.387244444,0.289978027,1
train,yorkshire_terrier_13,37,375,500,1,2,1,1,0.208581333,0.156982422,0
train,yorkshire_terrier_115,37,300,225,1,0,1,0,0.531585185,0.399353027,1
train,yorkshire_terrier_125,37,150,200,2,0,2,0,0.183966667,0.13848877,1
train,yorkshire_terrier_166,37,375,500,1,0,1,0,0.436901333,0.32611084,1
train,yorkshire_terrier_186,37,375,500,2,1,2,0,0.255114667,0.189880371,0
train,yorkshire_terrier_178,37,500,375,2,0,1,0,0.176128,0.13104248,0
train,yorkshire_terrier_122,37,245,300,1,0,1,0,0.428612245,0.35168457,1
train,yorkshire_terrier_18,37,375,500,1,0,1,0,0.466165333,0.34979248,1
train,yorkshire_terrier_151,37,225,300,2,0,1,0,0.626725926,0.469421387,0
train,yorkshire_terrier_184,37,500,375,2,0,1,0,0.432981333,0.323791504,0
train,yorkshire_terrier_10,37,500,333,1,0,1,0,0.544906907,0.361633301,1
train,yorkshire_terrier_182,37,375,500,2,0,2,0,0.321269333,0.241882324,1
train,yorkshire_terrier_124,37,225,300,1,0,1,0,0.582962963,0.437561035,1
train,yorkshire_terrier_120,37,200,133,1,0,1,0,0.446428571,0.295654297,1
train,yorkshire_terrier_145,37,225,300,1,0,1,0,0.426681481,0.319885254,1
val,Abyssinian_156,1,348,500,1,0,1,0,0.39462069,0.273803711,1
val,Abyssinian_166,1,223,300,1,0,1,0,0.373751868,0.27746582,1
val,Abyssinian_131,1,320,311,1,0,1,0,0.626637862,0.607177734,1
val,Abyssinian_193,1,225,300,1,0,1,1,0.547496296,0.410644531,0
val,Abyssinian_152,1,500,424,1,0,1,0,0.374481132,0.317138672,1
val,Abyssinian_135,1,500,333,1,0,1,0,0.55187988,0.366638184,1
val,Abyssinian_127,1,400,266,1,0,1,0,0.130592105,0.0869140625,1
val,Abyssinian_165,1,353,500,1,0,1,0,0.496934844,0.34967041,1
val,Abyssinian_168,1,272,400,1,0,1,0,0.493226103,0.334594727,1
val,Abyssinian_108,1,404,500,1,0,1,0,0.53179703,0.427978516,1
val,Abyssinian_173,1,267,400,1,0,1,0,0.324466292,0.215820312,1
val,Abyssinian_154,1,426,500,1,0,1,0,0.364530516,0.31048584,1
val,Abyssinian_155,1,371,581,1,0,1,0,0.397567165,0.255126953,1
val,Abyssinian_120,1,400,267,1,0,1,0,0.332322097,0.219421387,1
val,Abyssinian_115,1,367,500,1,0,1,0,0.413940054,0.304931641,1
val,Abyssinian_118,1,500,333,1,0,1,0,0.490198198,0.325134277,1
val,Abyssinian_169,1,300,300,1,0,1,0,0.614288889,0.615600586,1
val,Abyssinian_114,1,423,640,1,0,1,0,0.212802896,0.141845703,1
val,Abyssinian_14,1,500,335,1,0,1,0,0.383623881,0.256652832,1
val,Abyssinian_140,1,333,500,1,2,1,1,0.234636637,0.155456543,0
val,Abyssinian_196,1,225,300,1,0,1,0,0.146237037,0.110961914,1
val,Abyssinian_175,1,234,600,1,0,1,0,0.406923077,0.159790039,1
val,Abyssinian_197,1,300,190,1,0,1,0,0.830649123,0.526062012,1
val,Abyssinian_17,1,411,275,1,0,1,0,0.363892944,0.242919922,1
val,Abyssinian_112,1,500,490,1,0,1,1,0.64182449,0.626159668,0
val,Abyssinian_15,1,422,477,1,2,1,0,0.72264449,0.637817383,0
val,Abyssinian_191,1,224,300,1,0,1,0,0.470089286,0.351196289,1
val,Abyssinian_157,1,375,500,1,0,1,0,0.571626667,0.428100586,1
val,Abyssinian_177,1,320,214,1,0,1,0,0.270531542,0.182678223,1
val,Abyssinian_119,1,297,300,1,0,1,0,0.417957351,0.414550781,1
val,Abyssinian_184,1,300,378,1,0,1,0,0.303985891,0.242858887,1
val,Abyssinian_153,1,263,500,1,1,1,1,0.34513308,0.180725098,1
val,Abyssinian_121,1,233,242,1,0,1,0,0.510516795,0.490234375,1
val,Abyssinian_183,1,300,400,1,0,1,0,0.433658333,0.325317383,1
val,Abyssinian_107,1,448,500,1,0,1,0,0.507294643,0.455749512,1
val,Abyssinian_100,1,500,394,1,0,1,0,0.417020305,0.329223633,1
val,Abyssinian_111,1,402,500,1,2,1,1,0.339935323,0.2734375,0
val,Abyssinian_104,1,363,600,1,0,1,0,0.333250689,0.201049805,1
val,Abyssinian_102,1,465,500,1,1,1,6,0.679462366,0.632446289,0
val,Abyssinian_185,1,225,300,1,0,1,0,0.525125926,0.39453125,1
val,Abyssinian_144,1,359,500,1,0,1,0,0.468395543,0.336853027,1
val,Abyssinian_122,1,278,300,1,0,1,0,0.428021583,0.398010254,1
val,Abyssinian_178,1,400,400,1,0,1,0,0.592525,0.593017578,1
val,Abyssinian_174,1,246,317,1,0,1,0,0.503090457,0.389099121,1
val,Abyssinian_142,1,433,500,1,0,1,0,0.328397229,0.284484863,1
val,Abyssinian_137,1,1200,1600,1,1,1,0,0.225117708,0.168579102,0
val,Abyssinian_132,1,333,500,1,0,1,0,0.0995675676,0.065612793,1
val,Abyssinian_141,1,500,461,1,0,1,0,0.49413449,0.454345703,1
val,Abyssinian_161,1,480,640,1,0,1,0,0.363759766,0.272827148,1
val,Abyssinian_103,1,351,500,1,0,1,0,0.279253561,0.196228027,1
val,american_bulldog_123,2,500,332,1,0,1,0,0.109307229,0.0726928711,1
val,american_bulldog_172,2,500,375,1,0,1,0,0.815072,0.611633301,1
val,american_bulldog_115,2,333,500,1,0,1,0,0.241225225,0.159484863,1
val,american_bulldog_124,2,500,375,1,0,1,1,0.311242667,0.233825684,0
val,american_bulldog_161,2,333,500,1,0,1,0,0.75372973,0.500427246,1
val,american_bulldog_109,2,500,335,1,0,1,0,0.188835821,0.126953125,1
val,american_bulldog_100,2,333,500,1,0,1,0,0.109813814,0.0729980469,1
val,american_bulldog_141,2,500,333,1,0,1,0,0.594006006,0.393310547,1
val,american_bulldog_182,2,375,500,1,0,1,0,0.492944,0.370239258,1
val,american_bulldog_187,2,333,500,1,0,1,0,0.258564565,0.17199707,1
val,american_bulldog_16,2,334,500,1,0,1,0,0.172143713,0.115539551,1
val,american_bulldog_186,2,500,375,1,8,1,3,0.334661333,0.250732422,0
val,american_bulldog_107,2,500,376,1,0,1,0,0.420771277,0.315124512,1
val,american_bulldog_151,2,334,500,2,0,1,0,0.471401198,0.316223145,0
val,american_bulldog_138,2,500,333,1,0,1,0,0.462702703,0.30657959,1
val,american_bulldog_122,2,333,500,1,0,1,0,0.322846847,0.21472168,1
val,american_bulldog_140,2,333,500,1,6,1,1,0.700894895,0.465026855,0
val,american_bulldog_14,2,376,500,1,0,1,0,0.486994681,0.365356445,1
val,american_bulldog_173,2,333,500,1,0,1,0,0.432054054,0.287414551,1
val,american_bulldog_103,2,500,375,1,0,1,1,0.196453333,0.147399902,0
val,american_bulldog_198,2,338,500,2,1,1,0,0.617023669,0.419189453,0
val,american_bulldog_143,2,333,500,1,2,1,1,0.83560961,0.554321289,0
val,american_bulldog_193,2,335,500,1,0,1,0,0.769826866,0.516967773,1
val,american_bulldog_132,2,500,375,1,0,1,0,0.676394667,0.507202148,1
val,american_bulldog_158,2,333,500,1,0,1,0,0.640294294,0.425231934,1
val,american_bulldog_119,2,500,334,1,1,1,0,0.317562874,0.212463379,0
val,american_bulldog_134,2,334,500,1,1,1,2,0.309988024,0.208435059,0
val,american_bulldog_136,2,500,333,1,0,1,0,0.440504505,0.29284668,1
val,american_bulldog_19,2,333,500,1,0,1,0,0.666396396,0.442260742,1
val,american_bulldog_11,2,375,500,1,0,1,0,0.353189333,0.26550293,1
val,american_bulldog_188,2,500,500,1,0,1,0,0.31614,0.316162109,1
val,american_bulldog_153,2,384,500,1,0,1,0,0.696244792,0.533569336,1
val,american_bulldog_137,2,333,500,1,0,1,0,0.154732733,0.102722168,1
val,american_bulldog_131,2,376,500,1,0,1,0,0.371654255,0.278442383,1
val,american_bulldog_116,2,500,375,1,0,1,0,0.418133333,0.313476562,1
val,american_bulldog_104,2,332,500,1,0,1,0,0.448487952,0.29888916,1
val,american_bulldog_105,2,332,500,1,0,1,0,0.351710843,0.233154297,1
val,american_bulldog_169,2,333,500,2,0,1,0,0.682144144,0.452453613,0
val,american_bulldog_150,2,334,500,1,0,1,0,0.424538922,0.286071777,1
val,american_bulldog_171,2,500,394,1,0,1,0,0.344431472,0.271728516,1
val,american_bulldog_191,2,333,500,2,0,2,0,0.239873874,0.159484863,1
val,american_bulldog_181,2,334,500,1,0,1,0,0.665898204,0.447570801,1
val,american_bulldog_18,2,374,500,1,0,1,0,0.191668449,0.143615723,1
val,american_bulldog_176,2,333,500,1,0,1,0,0.251465465,0.167419434,1
val,american_bulldog_190,2,375,500,1,1,1,3,0.681717333,0.51184082,0
val,american_bulldog_167,2,375,500,1,1,1,0,0.108032,0.0805053711,0
val,american_bulldog_185,2,333,500,1,0,1,0,0.512288288,0.340393066,1
val,american_bulldog_126,2,500,353,1,2,1,1,0.510764873,0.358520508,0
val,american_bulldog_202,2,500,412,2,2,1,2,0.404893204,0.331787109,0
val,american_bulldog_130,2,500,420,1,0,1,0,0.780942857,0.657775879,1
val,american_pit_bull_terrier_110,3,300,263,2,0,1,0,0.291837769,0.255310059,0
val,american_pit_bull_terrier_159,3,300,291,2,0,2,0,0.697468499,0.675354004,1
val,american_pit_bull_terrier_163,3,225,300,1,0,1,0,0.623481481,0.467651367,1
val,american_pit_bull_terrier_11,3,500,375,1,0,1,0,0.438378667,0.327941895,1
val,american_pit_bull_terrier_104,3,333,500,1,0,1,1,0.641915916,0.427185059,0
val,american_pit_bull_terrier_125,3,225,300,2,1,1,1,0.622059259,0.463500977,0
val,american_pit_bull_terrier_145,3,225,300,2,0,1,0,0.361792593,0.269042969,0
val,american_pit_bull_terrier_165,3,225,300,2,0,1,0,0.422325926,0.316162109,0
val,american_pit_bull_terrier_102,3,383,350,1,0,1,0,0.620596792,0.567993164,1
val,american_pit_bull_terrier_146,3,300,246,2,1,1,0,0.200067751,0.163208008,0
val,american_pit_bull_terrier_135,3,225,300,2,0,1,0,0.225481481,0.16796875,0
val,american_pit_bull_terrier_189,3,229,300,2,2,1,1,0.399243086,0.305480957,0
val,american_pit_bull_terrier_152,3,300,236,1,1,1,1,0.547655367,0.43182373,1
val,american_pit_bull_terrier_14,3,475,500,1,0,1,1,0.291701053,0.278076172,0
val,american_pit_bull_terrier_179,3,300,216,2,0,1,0,0.341404321,0.244873047,0
val,american_pit_bull_terrier_141,3,300,225,2,0,1,0,0.579762963,0.433288574,0
val,american_pit_bull_terrier_190,3,225,300,2,1,1,0,0.447111111,0.330932617,0
val,american_pit_bull_terrier_180,3,245,300,1,0,1,0,0.676204082,0.555175781,1
val,american_pit_bull_terrier_120,3,292,300,2,0,2,0,0.308664384,0.298828125,1
val,american_pit_bull_terrier_162,3,225,300,1,0,1,0,0.52282963,0.391113281,1
val,american_pit_bull_terrier_109,3,300,246,1,3,1,0,0.397452575,0.326782227,0
val,american_pit_bull_terrier_138,3,300,237,2,0,1,0,0.377257384,0.298217773,0
val,american_pit_bull_terrier_17,3,333,500,1,0,1,0,0.475525526,0.315673828,1
val,american_pit_bull_terrier_186,3,225,300,2,3,1,2,0.210992593,0.156860352,0
val,american_pit_bull_terrier_175,3,300,223,2,0,1,0,0.372137519,0.275146484,0
val,american_pit_bull_terrier_154,3,226,300,2,0,2,0,0.219469027,0.164245605,1
val,american_pit_bull_terrier_176,3,240,300,1,0,1,0,0.363708333,0.290405273,1
val,american_pit_bull_terrier_128,3,300,202,2,0,1,0,0.294686469,0.196044922,0
val,american_pit_bull_terrier_130,3,300,237,2,1,1,1,0.698101266,0.551574707,0
val,american_pit_bull_terrier_111,3,225,300,2,0,2,0,0.25317037,0.189025879,1
val,american_pit_bull_terrier_174,3,300,223,1,0,1,0,0.348505232,0.259460449,1
val,american_pit_bull_terrier_166,3,225,300,1,0,1,0,0.393362963,0.294494629,1
val,american_pit_bull_terrier_100,3,500,333,1,2,1,1,0.250804805,0.165222168,0
val,american_pit_bull_terrier_131,3,257,300,2,0,1,0,0.280648508,0.239624023,0
val,american_pit_bull_terrier_129,3,300,214,1,1,1,1,0.39953271,0.283752441,1
val,american_pit_bull_terrier_127,3,225,300,2,0,1,0,0.459466667,0.343933105,0
val,american_pit_bull_terrier_123,3,300,243,1,0,1,0,0.24175583,0.195739746,1
val,american_pit_bull_terrier_133,3,300,230,2,0,1,0,0.535463768,0.409545898,0
val,american_pit_bull_terrier_164,3,300,225,1,0,1,0,0.384725926,0.288208008,1
val,american_pit_bull_terrier_188,3,225,300,2,0,1,0,0.226681481,0.168762207,0
val,american_pit_bull_terrier_121,3,300,299,2,0,1,0,0.348918618,0.348876953,0
val,american_pit_bull_terrier_158,3,300,190,2,0,1,0,0.523701754,0.330444336,0
val,american_pit_bull_terrier_172,3,300,239,2,0,1,0,0.420934449,0.334777832,0
val,american_pit_bull_terrier_183,3,300,225,1,0,1,0,0.550948148,0.414001465,1
val,american_pit_bull_terrier_103,3,333,500,1,0,1,0,0.557147147,0.370300293,1
val,american_pit_bull_terrier_157,3,300,267,2,1,1,1,0.412509363,0.366760254,0
val,american_pit_bull_terrier_185,3,276,300,2,0,1,0,0.406654589,0.375366211,0
val,american_pit_bull_terrier_132,3,300,228,1,1,1,0,0.469093567,0.355895996,0
val,american_pit_bull_terrier_140,3,291,300,2,3,1,1,0.374513173,0.359436035,0
val,american_pit_bull_terrier_181,3,300,300,1,0,1,0,0.476588889,0.477172852,1
val,basset_hound_189,4,338,500,1,0,1,0,0.638142012,0.433837891,1
val,basset_hound_136,4,375,500,1,0,1,0,0.326085333,0.24432373,1
val,basset_hound_116,4,375,500,1,0,1,0,0.162485333,0.121520996,1
val,basset_hound_173,4,333,500,1,0,1,1,0.326456456,0.216430664,0
val,basset_hound_104,4,327,500,1,1,1,1,0.29848318,0.194885254,1
val,basset_hound_15,4,332,500,1,2,1,1,0.337307229,0.224060059,0
val,basset_hound_161,4,333,500,1,1,1,0,0.286078078,0.190795898,0
val,basset_hound_168,4,333,500,1,0,1,0,0.614744745,0.408325195,1
val,basset_hound_163,4,333,500,1,0,1,0,0.211225225,0.140625,1
val,basset_hound_17,4,333,500,1,1,1,0,0.510576577,0.339050293,0
val,basset_hound_172,4,333,500,1,2,1,0,0.328810811,0.217163086,0
val,basset_hound_111,4,332,500,1,0,1,0,0.164343373,0.108947754,1
val,basset_hound_182,4,500,357,1,0,1,0,0.595142857,0.423217773,1
val,basset_hound_139,4,335,500,1,1,1,0,0.261671642,0.175048828,0
val,basset_hound_157,4,500,333,1,0,1,0,0.479063063,0.31842041,1
val,basset_hound_176,4,375,500,1,0,1,0,0.287754667,0.215942383,1
val,basset_hound_174,4,500,333,1,0,1,0,0.586384384,0.388549805,1
val,basset_hound_155,4,333,500,1,0,1,0,0.391027027,0.25994873,1
val,basset_hound_130,4,375,500,1,0,1,0,0.742394667,0.557617188,1
val,basset_hound_178,4,375,500,1,0,1,0,0.178448,0.133789062,1
val,basset_hound_149,4,360,288,1,1,1,1,0.301282793,0.240356445,1
val,basset_hound_117,4,333,500,1,0,1,0,0.397255255,0.263916016,1
val,basset_hound_166,4,333,500,1,0,1,0,0.388294294,0.257568359,1
val,basset_hound_185,4,333,500,1,1,1,0,0.178798799,0.118469238,0
val,basset_hound_105,4,500,375,1,0,1,0,0.585973333,0.439453125,1
val,basset_hound_16,4,500,333,1,0,1,0,0.417477477,0.277099609,1
val,basset_hound_150,4,333,500,1,0,1,0,0.57393994,0.38079834,1
val,basset_hound_147,4,333,500,1,2,1,3,0.174024024,0.115661621,0
val,basset_hound_112,4,500,374,1,0,1,0,0.322748663,0.241027832,1
val,basset_hound_156,4,333,500,1,0,1,0,0.334654655,0.222167969,1
val,basset_hound_115,4,332,500,1,0,1,0,0.389120482,0.25793457,1
val,basset_hound_123,4,333,500,1,0,1,0,0.361585586,0.239990234,1
val,basset_hound_169,4,333,500,1,0,1,0,0.274036036,0.18157959,1
val,basset_hound_188,4,375,500,1,0,1,0,0.373034667,0.280212402,1
val,basset_hound_158,4,333,500,1,0,1,0,0.18757958,0.124084473,1
val,basset_hound_102,4,332,500,1,0,1,0,0.940114458,0.624450684,1
val,basset_hound_128,4,500,333,1,0,1,0,0.794408408,0.527526855,1
val,basset_hound_190,4,375,500,1,2,1,4,0.451562667,0.338256836,0
val,basset_hound_153,4,375,500,1,0,1,0,0.378554667,0.28326416,1
val,basset_hound_164,4,333,500,1,0,1,0,0.376774775,0.250427246,1
val,basset_hound_129,4,500,333,1,0,1,0,0.784234234,0.521179199,1
val,basset_hound_162,4,333,500,1,0,1,0,0.296318318,0.196655273,1
val,basset_hound_10,4,375,500,1,0,1,4,0.405008,0.304138184,0
val,basset_hound_137,4,375,500,1,0,1,0,0.073568,0.0551757812,1
val,basset_hound_151,4,288,288,1,0,1,0,0.899377894,0.899047852,1
val,basset_hound_125,4,333,500,1,0,1,1,0.566714715,0.37689209,0
val,basset_hound_113,4,332,500,1,0,1,0,0.282813253,0.187927246,1
val,basset_hound_124,4,333,500,1,1,1,1,0.453243243,0.301452637,1
val,basset_hound_14,4,333,500,1,0,1,0,0.593741742,0.393554688,1
val,basset_hound_159,4,500,333,1,0,1,0,0.289303303,0.191589355,1
val,beagle_153,5,378,500,1,28,1,6,0.174873016,0.132446289,0
val,beagle_108,5,500,333,1,0,1,0,0.534006006,0.354736328,1
val,beagle_115,5,343,500,1,0,1,0,0.300087464,0.20703125,1
val,beagle_174,5,375,500,2,0,1,0,0.240208,0.179382324,0
val,beagle_146,5,281,500,1,0,1,0,0.516775801,0.290222168,1
val,beagle_148,5,333,500,2,36,1,18,0.570780781,0.377197266,0
val,beagle_127,5,500,329,3,0,3,0,0.544601824,0.356750488,1
val,beagle_189,5,500,345,5,0,1,0,0.0894782609,0.0610351562,0
val,beagle_15,5,334,500,1,0,1,0,0.0863592814,0.0584106445,1
val,beagle_113,5,500,333,1,0,1,0,0.552774775,0.367492676,1
val,beagle_105,5,395,500,1,2,1,1,0.237782278,0.187744141,0
val,beagle_13,5,375,500,1,0,1,0,0.292602667,0.219604492,1
val,beagle_124,5,333,500,1,0,1,0,0.420792793,0.279724121,1
val,beagle_114,5,500,424,1,0,1,0,0.338122642,0.288269043,1
val,beagle_177,5,375,500,1,0,1,0,0.619648,0.464294434,1
val,beagle_188,5,500,333,2,0,2,0,0.527381381,0.348937988,1
val,beagle_168,5,375,500,2,0,1,0,0.696837333,0.522460938,0
val,beagle_194,5,333,500,1,1,1,0,0.381429429,0.253479004,0
val,beagle_192,5,334,500,3,0,3,0,0.207005988,0.139526367,1
val,beagle_183,5,400,500,1,0,1,0,0.144305,0.114562988,1
val,beagle_193,5,375,500,2,0,1,0,0.254208,0.190979004,0
val,beagle_172,5,375,500,1,0,1,0,0.379786667,0.284362793,1
val,beagle_120,5,500,333,1,0,1,0,0.552228228,0.366271973,1
val,beagle_184,5,375,500,3,3,2,1,0.182752,0.13482666,0
val,beagle_167,5,375,500,2,0,1,0,0.214677333,0.160522461,0
val,beagle_144,5,375,500,1,4,1,1,0.593792,0.444946289,0
